"Station
Code",Monitoring Location,State,Temperature Min,Temperature Max,Dissolved Oxygen Min,Dissolved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max,Fecal Streptococci Min,Fecal Streptococci Max
1250,RIVER TAPI AT HATNUR M.P.,"MADHYA
PRADESH",20,22,4.6,7.6,7.7,8.6,220,1195,1,3,0.44,49.01,2,2,2,350,2,2
1466,"RIVER TAPI AT VILLAGE KHEDI, NEAR AMARAWATI ROAD
BRIDGE , BETUL","MADHYA
PRADESH",16,31,7.1,7.7,7.1,8.1,284,774,1.4,2,0.48,5.04,2,7,10,120,,
46,"RIVER TAPI AT UKAI, SHERULA BRIDGE",GUJARAT,27,30,6.6,8,7.2,8.5,295,537,1,1.9,0.32,1.14,2,6,4,26,,
1247,"RIVER TAPI AT MANDAVI,",GUJARAT,18,32,7,7.7,6.9,8.5,337,600,1,2,0.3,0.52,2,4,4,17,2,2
1983,"RIVER TAPI NEAR BARDOLI (KAPP BRIDGE)
BARDOLIKAKRAPAR,SURAT",GUJARAT,20,30,7,7.6,6.8,8.5,348,535,1,1.9,0.3,6,2,2,2,113,2,2
47,"RIVER TAPI AT KATHORE, (NH-8 BRIDGE)RIVER TAPI AT
KATHORE, (NH-8 BRIDGE) U/S OF SURAT CITY",GUJARAT,18,31,7.1,8,6.8,8.5,404,4723,1,1.9,0.3,0.3,6,21,24,58,2,6
1248,"RIVER TAPI AT SURAT U/S KATHORE,RIVER TAPI NEAR
LIMDESHWAR MAHDEV AT KATHOR",GUJARAT,18,31,7,8,6.7,8.5,406,775,1,2.4,0.3,0.84,10,14,25,58,2,2
1982,"RIVER TAPI AT RANDER BRIDGE, SURATRANDER,SURAT",GUJARAT,22,31,6.9,7.4,7.1,8.5,418,6192,1,2.6,0.3,0.3,6,17,17,58,2,2
2071,"RIVER TAPI AT ONGC BRIDGE AT SURAT, DIST.
SURATHAZIRA,SURAT",GUJARAT,24,32,5.5,7,6.7,8.3,5908,53650,1.6,2.5,0.3,0.3,6,14,27,48,2,2
30045,"RIVER TAPI AT KUKURMUNDA BRIDGE, NIZHAR ROAD,
NEAR VILLAGE KUKURMUNDA, GUJARAT
(MAHARASHTRA AND GUJARAT)",GUJARAT,23,23,8.2,8.2,8,8,500,500,1,1,1.11,1.11,1200,1200,1700,1700,,
30044,"RIVER TAPI AT PRAKASHA, (MAHARASHTRA)",MAHARASHTRA,22,22,4.8,4.8,8.1,8.1,364,364,9.6,9.6,1.08,1.08,70,70,550,550,25,25
30043,"RIVER TAPI AT AJNAD, (MAHARASHTRA)",MAHARASHTRA,22,22,5,5,8.2,8.2,436,436,6.2,6.2,2.45,2.45,25,25,275,275,13,13
1251,"RIVER TAPI AT U/S, BHUSAWAL,VILLAGE. BHUSAWAL
RAILWAY COLONY, TALUKA. BHUSAWAL, DISTRICT.
JALGAON.",MAHARASHTRA,22,24,5.1,7.3,7.4,8,236,8065,2.4,4,0.39,3.42,2,6,35,58,2,4
1313,"RIVER TAPI AT AJNAD VILLAGE, VILLAGE.AJNAD ,
TALUKA. RAVER, DISTRICT.JALGAON.",MAHARASHTRA,22,25,5.6,7.1,7.3,7.9,181,5544,2.8,3.8,0.79,4.78,2,4,34,55,2,4
1314,"RIVER TAPI AT UBAD VILLAGE NEAR GUJRATBORDER,
VILLAGE. UBAD, TALUKA. SHAHADA, DISTRICT.
NANDURBAR.",MAHARASHTRA,16,26,5.5,7.3,7.4,7.9,356,1001,2.6,3.8,1.22,4.1,2,6,40,58,2,6
3203,"RIVER AMRAVATI AT VILLAGE DADHAL , TA
ANKLESHWAR, BHARUCHNR RAILWAY BRIDGE, AT
VILLAGE DHADHAL , TA: ANKLESHWAR, DIST BHARUCH",GUJARAT,27,34,4.6,7.3,6.8,8.3,417,2517,1.1,2.9,0.36,2.12,27,79,110,280,,
2666,"RIVER GOMAI D/S. OF SHAHADA, VILLAGE-SHAHADA,TALUKA- DHULE,DISTRICT- DHULE.",MAHARASHTRA,17,22,5.7,7,7.5,7.9,413,4899,2.8,4,1.73,2.71,4,8,45,68,2,2
2659,"RIVER BURAI BEFORE CONFLUENCE TO TAPI RIVER,
VILLAGE- MUKUDAS, TALUKA- DHULE, DISTRICT- DHULE.",MAHARASHTRA,16,16,5.9,5.9,7.4,7.4,411,411,3.2,3.2,2.64,2.64,4,4,45,45,2,2
2070,"RIVER KIM AT SAHOL BRIDGE, OLPAD HANSOT ROAD,
DIST. SURATSAHOL, OLPAD HANSOT ROAD, SAHOL
BRIDGE,SURAT",GUJARAT,23,32,5,7.1,6.8,8.5,712,3881,1.5,2.8,0.3,0.3,6,34,17,140,2,2
2127,"RIVER DENWA NEAR SARNI, ROAD BRIDGE","MADHYA
PRADESH",18,30,7.1,7.6,7.1,8.1,288,716,1.6,2,0.47,2.66,2,4,20,70,,
1252,"RIVER GIRNA AT JALGAON AT INTAKE OF GIRNA PUMP
HUOSE, VILLAGE- GIRNA PUMP HOUSE AREA, TALUKA-JALGAON, DISTRICT- JALGAON.",MAHARASHTRA,20,22,6.2,6.2,7.3,7.9,556,686,3,3,2.82,3.95,4,4,40,46,2,2
1253,"RIVER GIRNA AT MALEGAON ROAD BRIDGE, VILLAGE.
MALEGAON, TALUKA. MALEGAON, DISTRICT. NASHIK.",MAHARASHTRA,28,28,5.9,7.2,7.7,7.7,181,502,3,3.4,0.59,0.6,4,6,45,68,2,2
1907,"RIVER RANGAVALI AT D/S OF NAVAPUR NEAR
RANGAVALI BRIDGE, VILLAGE- NAVAPUR, TALUKA-NAVAPUR, DISTRICT- NANDURBAR.",MAHARASHTRA,18,22,5.2,6.8,7.3,7.9,295,1284,2.8,4,2.29,3.42,4,8,45,85,2,2
2674,"RIVER MOR NEAR PADALASHE, VILLAGE-PADALASHE,TALUKA- JALGAON, DISTRICT- JALGAON.",MAHARASHTRA,24,24,5.7,5.7,7.7,7.7,245,245,3.8,3.8,2.42,2.42,4,4,58,58,2,2
2718,"RIVER WAGHUR AT- SAKEGAON BEFORE CONFLUENCE
WITH TAPI RIVER, VILLAGE- SAKEGAON, TALUKA-JALGAON, DISTRICT- JALGAON.",MAHARASHTRA,20,25,5.8,7.4,7.9,7.9,555,6174,3,3.4,0.36,3.12,4,4,40,68,2,2
2684,"RIVER PANZARA NEAR PANZARAKAN SSK LTD, VILLAGE-PANZARA,TALUKA- DHULE, DISTRICT- DHULE.",MAHARASHTRA,16,20,5.9,7.1,7.7,7.8,336,1340,2.8,3.2,1.84,2.58,4,6,40,68,2,2
1913,"RIVER PURNA AT DHUPESHWAR AT U/S OF MALKAPUR
WATER WORKS, MALKAPUR, DIST.AKOLA",MAHARASHTRA,22,26,5.4,6.3,7.8,8.3,715,1139,3,4.5,0.32,6.46,13,43,110,220,2,2
2155,"RIVER PURNA AT D/S OF CONFLUENCE OF MORNA &
PURNA RIVER AT ANDURA VILLAGE, VILLAGE-ANDURA,
TALUKA- BALAPUR, DISTRICT - AKOLA.",MAHARASHTRA,22,27,5.3,6,7.9,8.3,872,1216,3.2,4.8,0.32,8.54,17,41,120,280,2,2
2695,"RIVER PEDHI NEAR ROAD BRIDGE AT DADHI- PEDHI
VILLAGE, VILLAGE- DADHI- PEDHI, TALUKA- BHATKULI,
DISTRICT- AMRAVATI.",MAHARASHTRA,20,20,3,5.8,7.8,8.4,710,2025,3.2,7,0,7.1,17,33,110,240,2,2
2700,"RIVER PURNA NEAR ACHALPUR- AMRAVATI ROAD
BRIDGE, VILLAGE- ASEGAON,TALUKA- CHANDUR
BAZAR, DISTRICT- AMRAVATI.",MAHARASHTRA,20,20,5.1,6.2,7.8,8.5,776,6920,3.2,3.8,0,2.7,21,47,110,280,2,2
3888,"RIVER MAHANADI AT POWER CHANNEL U/S NEAR
BURLA",ODISHA,23,30,6,7.8,7.1,8,162,246,1.1,2,0.32,0.77,23,1300,79,3300,,
3890,"RIVER MAHANADI AT CUTTACK FD/S AT
GATIRAUTAPATNA",ODISHA,20,32,6.4,8.5,7.1,8.4,167,248,1.5,2,0.32,0.95,330,13000,1700,54000,5,130
2407,"RIVER MAHANADI AT PARADEEP U/S (BEFORE
INDUSTRIAL ACTIVITY AT PARADEEP)",ODISHA,24.5,33.4,6,8.6,7.2,8.2,158,22980,1.1,1.4,0.32,0.88,2,1300,2,3300,2,33
1639,RIVER MAHANADI AT PARADEEP D/S,ODISHA,24.4,33,5.4,8.4,7.1,8.4,210,35410,1.4,2.2,0.32,2.48,2,1700,2,4900,2,49
1107,"RIVER SEONATH AT U/S RAJNANDGAON, CHHATISGARH.",CHHATTISGARH,2.6,29,6.8,7.4,7.3,7.6,142,492,1.2,2.8,0.32,0.8,,,64,1100,,
1266,RIVER SEONATH AT SHIMGA NEAR ROAD BRIDGE,CHHATTISGARH,19,29,6.5,7.2,7.2,7.9,220,574,2.1,2.6,0,0,,,50,70,,
1845,"RIVER SEONATH WATER SUPPLY WELL, DURG,
CHHATISGARH.",CHHATTISGARH,2.6,29,6.4,7.6,7.4,7.6,189,498,1.2,2.4,0,0.8,,,9,1100,,
3166,"RIVER SEONATH AT JHINGHRI VILLAGE, A/C OF SAMODA
NALLA, CHHATISGARH.",CHHATTISGARH,24,29,2.2,7.2,7.2,7.9,419,518,2,28,0.48,1.05,560,560,240,1100,,
3167,"RIVER SEONATH AT MOHAD, RAJNANDGAON",CHHATTISGARH,2.6,29,6.8,7.4,7.3,7.6,94,504,1.4,2.8,0.32,1.1,,,93,1100,,
2403,RIVER BHEDEN BEFORE CONFLUENCE WITH IB RIVER,ODISHA,19,32,7.6,8.4,6.8,8.5,125,795,1.3,1.7,0.32,1.2,45,1300,170,3300,2,27
1265,"RIVER KHAROON AT BHATAGAON NEAR WATER
SUPPLY INTAKEWELL RAIPUR",CHHATTISGARH,20,29,6.4,7.3,7.1,8.2,190,2020,2.1,2.5,0,0,,,34,60,,
1846,"RIVER KHAROON B/C KHAPRI NAHLA RAIPUR
ROAD,CHHATTISGARH",CHHATTISGARH,2.6,29,2.2,7.2,7.3,8,400,4120,1.8,10,0.43,4.03,,,210,11100,,
1847,"RIVER KHAROON A/C KHAPRI NAHLA,CHHATTISGARH",CHHATTISGARH,2.4,29,4,7.2,7.1,7.9,400,539,2,12,0.43,2.26,,,220,1100,,
1853,"RIVER KHAROON AT VILLAGE BENDRI, NEAR WATER
SUPPLY INTAKEWELL",CHHATTISGARH,22,32,6.2,6.9,7.1,7.6,194,482,2.1,2.9,0,0,,,56,80,,
1105,"RIVER HASDEO UP STREAM OF HASDEO BANGO HYDEL
POWER STATION STATION MACHADOLI KORBA",CHHATTISGARH,24.1,26.2,0.3,8.6,7.2,7.4,126,1326,1,1.2,0.37,0.53,4,22,24,49,,
1106,RIVER HASDEO AT U/S OF CHAMPA CHHATTISGARH,CHHATTISGARH,20.1,33,6,7.2,7.2,8,160,374,1.8,3.1,2.2,4.4,12,170,28,630,,
3165,"RIVER HASDEO 100 METER DOWNSTREAM AFTER
CONFLUENCE OF DENGUR NALLAH NERA C.S.E.B. EAST
GUEST HOUSE, KORBA, CHHATISGARH.",CHHATTISGARH,24.5,26.2,7.2,8,7.2,7.6,149,1524,1,1.8,0.61,1.1,13,37,34,150,,
3169,"RIVER HASDEO AT DRINKING WATER INTANK WELL OF
MUNICIPAL CO. KORBA (BEFORE TREATMENT ) AT
LOHADIA VILLAGE,",CHHATTISGARH,24.5,26.2,7.2,7.8,7.1,7.5,136,1442,1,1.6,0.47,0.93,9,25,21,58,,
3170,"RIVER HASDEO DRINKING WATER INTAKE WELL OF
MUNICIPAL CO. KORBA AFTER TREATMENT PLANT AT
VILLAGE KOHADIA KORBA",CHHATTISGARH,24.7,26.3,7.6,8.2,7.2,7.5,141,1565,1,1,0.44,0.82,2,4,2,22,,
1267,RIVER IB AT SUNDARGARH,ODISHA,22,32,5.4,8.1,6.5,7.8,107,180,1.1,1.9,0.32,0.83,45,1700,330,3500,,
1268,RIVER IB AT JHARSUGUDA (INTAKE),ODISHA,18,32,7.8,8.6,6.8,8.3,98,333,1.1,1.5,0.32,1.37,230,1700,940,3500,,
1269,RIVER IB AT BRAJARAJNAGAR (INTAKE) D/S,ODISHA,17,33,7.6,8.2,6.7,8.5,115,338,1.4,1.8,0.32,1.09,130,1700,790,4900,,
1300,RIVER IB AT BRAJARAJNAGAR U/S,ODISHA,18,33,7.6,8.2,6.8,8.2,120,265,1.1,1.9,0.32,1.38,110,790,490,2400,,
2409,"RIVER SERUA AT CUTTACK FD/S (SERUA) AT
SANKHATRASA",ODISHA,22,30,6.3,8.6,7.2,8.5,149,280,1.1,3.9,0.32,1.34,35000,160000,92000,160000,49,220
1279,RIVER KUAKHAI AT BHUBANESWAR U/S,ODISHA,21,31,6.3,9.2,6.8,7.8,150,253,1.1,1.7,0.32,2.79,490,4900,1700,14000,11,110
1280,RIVER DAYA AT BHUBANESWAR D/S,ODISHA,20,33,2.8,7.1,6.7,7.5,162,430,2.8,5.7,0.32,4.4,3300,92000,9200,160000,22,540
2410,RIVER KUAKHAI AT BHUBANESWAR FU/S,ODISHA,21,31,6.1,10.5,6.8,7.7,183,241,1.3,1.8,0.32,0.67,130,2200,790,4900,5,79
1640,RIVER BIRUPA AT CHOUDWAR D/S,ODISHA,22,31,6.8,8.8,7.3,8.4,160,2478,1.2,2.1,0.32,1.33,170,4900,1300,17000,,
1848,"RIVER ARPA D/S OF BILASPUR CITY AT CHECK DAM
OUTLET NEAR DEORI KHURD, BILASPUR",CHHATTISGARH,21.2,32.5,5.8,7,6.8,9,376,928,2.8,4.7,2.2,6,20,130,70,490,,
1849,RIVER KELO U/S URDANA VILLAGE,CHHATTISGARH,15.2,30,6.8,7.4,7.1,7.9,192,367,1.4,2.9,0.84,1.18,13,13,39,460,,
1850,"RIVER KELO D/S LAHANGAPALI BRIDGE MIDMIDA
VILLAGE",CHHATTISGARH,15,32,6,7.4,7.3,8.7,194,682,1.8,3.8,0.98,1.42,50,50,64,460,,
2411,"RIVER DAYA AT BHUBANESWAR FD/S ( 2 KM AFTER
CONFLUENCE OF GANGUA NALLAH WITH DAYA)",ODISHA,20,33,3,7.3,6.9,7.7,155,426,2.3,4.8,0.38,4.79,1700,54000,3500,92000,17,240
3894,RIVER DAYA AT GELAPUR,ODISHA,23,32,6.2,9.4,7.1,8.4,137,282,1.2,1.7,0.32,0.59,230,2200,1100,4900,5,79
3895,RIVER DAYA AT KANAS,ODISHA,19,35,3.4,9.5,6.6,8,143,472,1.2,2.4,0.32,7.43,220,160000,1300,160000,5,130
3891,RIVER KATHAJODI AT CUTTACK U/S,ODISHA,22,30,6.3,9.2,7.2,8.5,153,252,1.1,1.6,0.32,0.59,130,1300,490,3300,,
1301,RIVER KATHAJODI AT CUTTACK D/S,ODISHA,21,31,6,8.8,7.2,8.4,151,361,1.5,4.2,0.32,1.43,7900,160000,24000,160000,23,240
3892,RIVER KATHAJODI AT CUTTACK FD/S AT MATTAGAJPUR,ODISHA,22,31,7,8.6,7.1,8.3,202,388,1.3,3.9,0.32,1.12,1300,92000,4900,160000,13,170
3893,RIVER KATHAJODI AT CUTTACK FD/S AT KAMASASAN,ODISHA,22,32,6.6,8.5,7.3,8.5,158,327,1.3,2.5,0.32,0.98,330,7900,1700,22000,,
3900,RIVER GOBARI AT KENDRAPARA U/S,ODISHA,23.5,32.8,2.4,5.5,7.1,8.2,168,1843,1.1,2.2,0.32,0.81,330,4900,1100,24000,,
3901,RIVER GOBARI AT KENDRAPARA D/S,ODISHA,24.5,33.7,2,5.2,6.9,8.2,205,2453,1.5,2.6,0.32,0.84,790,24000,1700,54000,,
3902,RIVER DEVI AT MACCHGAON,ODISHA,24.1,33.2,5.2,7.8,7.1,8.3,182,24860,1.2,2,0.32,0.94,78,2200,230,4900,,
3896,"RIVER GANGUA NEAR RAJDHANI ENGINEERING
COLLEGE",ODISHA,20,30,0.3,2.2,6.7,7.4,172,449,6.3,15,0.32,15.71,16000,160000,16000,160000,70,920
3897,RIVER GANGUA AT PALASUNI,ODISHA,22,32,0.3,3.3,4.7,7.2,201,702,7.7,18,0.32,13.22,2,160000,2,160000,2,350
3898,RIVER GANGUA AT SAMANTARAPUR,ODISHA,22,32,0.3,3.3,6.6,7.2,268,580,8,18,0.32,10.57,2,160000,2,160000,2,280
3899,RIVER GANGUA AT VADIMULA,ODISHA,20,32,0.9,4.5,6.8,7.9,195,502,5,18,0.32,6.02,7900,160000,24000,160000,79,280
3903,RIVER KUSHABHADRA AT BHINGARPUR,ODISHA,19,32,5.1,9.1,7.1,7.6,180,267,1.2,1.7,0.32,0.78,330,54000,1700,160000,,
3904,RIVER KUSHABHADRA AT NIMAPARA,ODISHA,22,32,4.9,8.8,6.8,7.8,131,282,1.1,1.6,0.32,4.97,130,3300,490,11000,,
3905,RIVER KUSHABHADRA AT GOP,ODISHA,22,34.5,4.3,8.4,6.9,7.8,164,348,1.2,1.7,0.32,1.47,940,54000,2800,160000,,
3906,RIVER MANGALA AT PURI U/S MALATIPATPUR,ODISHA,20,32,4.8,9.1,6.9,8.2,138,360,1.1,2.1,0.32,0.64,78,1700,330,2800,,
3907,RIVER MANGALA AT PURI D/S GOLASAHI,ODISHA,23,34,4.4,13,7.1,8.5,166,14710,1.7,3.6,0.33,5.17,130,2200,490,4900,2,24
3908,RIVER BHARGAVI AT CHANDANPUR,ODISHA,20.5,32,4.6,9.2,6.9,8.3,148,280,1.2,2.6,0.32,0.74,45,2200,230,4900,,
3909,"RIVER KANSARI AT BANAPUR ROAD NEAR
PURUSHOTTAMPUR",ODISHA,19,34,5.5,8.2,6.6,7.8,178,355,1.1,2.2,0.32,1.54,490,2300,1400,4900,,
3910,RIVER BADASANKHA NADI NEAR LANGALESWAR,ODISHA,20,34.5,5,10.2,6.8,8.1,410,4657,1.4,2.4,0.32,1.5,210,2400,700,4900,,
3911,RIVER RATNACHIRA NAADI AT KUMARADIHI,ODISHA,18.5,33,5.1,7.3,6.9,7.7,176,957,1.2,1.9,0.32,1.04,230,2300,1100,4900,2,33
3912,RIVER NUNA NADI AT BIJIPUR,ODISHA,20,34,4.8,10.8,6.9,7.7,145,323,1.1,1.8,0.32,2.87,330,35000,1700,92000,7,94
3913,RIVER KUSUMI NADI NEAR TANGI (LAXMIDHARA PUR),ODISHA,19,32,5.3,7.7,6.6,7.9,150,276,1.2,2.4,0.32,2.19,2,2300,2,4900,2,49
3914,"RIVER SABULIA NADI NEAR RAMBHA (AT
JAGANNATHPATNA)",ODISHA,21,35,5.2,7.9,7.2,7.9,428,1208,1.1,1.9,0.32,1.72,790,2400,2200,4900,5,46
2408,"RIVER TEL (OVER ROAD BRIDGE STATE HIGHWAY -41,
MANAMUNDA)",ODISHA,23,30,6.7,10.1,7.6,8.4,109,246,1.1,1.7,0.32,7.29,45,1100,130,3500,,
1085,RIVER DHAMRA AT DHAMRA,ODISHA,20,30,6,9.6,6.6,8.1,410,34030,1.1,1.9,0.32,0.88,45,1300,330,4700,,
3168,"RIVER HASDEO DOWN STREAM OF HASDEO RIVER
NEAR VILLAGE URGA KORBA",CHHATTISGARH,24.7,26.3,7,8,7.2,7.7,158,1722,1,2.4,0.69,1.16,14,40,49,170,,
3889,RIVER ONG AT DHARUAKHAMMA,ODISHA,24,30,5.6,10.1,7.8,8.5,190,340,1.1,1.6,0.32,0.81,33,790,94,2400,,
5532,RIVER GOBARI AT JAMBO,ODISHA,25,32.5,4.1,7.6,7.1,7.8,300,42600,1.2,1.4,0.32,1.27,78,2300,330,4900,,
5533,RIVER HANSUA AT BARUNEI,ODISHA,25.2,32.2,5.1,7.7,7.3,8.4,176,40570,1.2,1.4,0.32,1.72,45,1300,330,3500,,
5534,RIVER PATSALA AT GUPTI,ODISHA,25,33.4,4.9,7.1,6.8,7.9,295,42210,1.2,2.2,0.32,2.9,45,1300,330,3500,,
5535,"RIVER DHAMRA, KALIBHANJADIA",ODISHA,25.2,32,4.5,7.6,7.1,8,1384,41900,1.2,1.9,0.32,1.51,20,1300,130,3500,,
5536,RIVER BHITARAKANIKA AT DANGAMALA,ODISHA,25,33.1,4.8,6.2,6.9,8.1,365,36540,1.1,2.5,0.32,31.02,130,3300,330,7900,,
1081,RIVER BAITARNI AT JODA,ODISHA,19,31,6.2,7.5,6.8,8,80,164,1.1,1.8,0.32,1.58,110,1300,490,4000,,
1082,RIVER BAITARNI AT ANANDPUR,ODISHA,21,29,6.2,9.6,6.8,8,103,178,1.1,1.9,0.32,0.65,130,790,490,2400,,
1083,RIVER BAITARNI AT JAJPUR,ODISHA,21,23,6.2,8.5,7.1,8.2,110,328,1.1,2.6,0.32,3.35,130,4900,330,24000,,
3935,RIVER BAITARNI AT NAIGARH,ODISHA,19,29,6,7.3,6.8,8.1,73,153,1.1,1.5,0.32,1.08,45,700,330,2200,,
3936,RIVER BAITARNI AT UNCHABALI,ODISHA,19,30,6.4,7.4,6.7,8.1,70,151,1.1,1.4,0.32,1.42,110,790,330,2200,,
3938,RIVER BAITARNI AT TRIBINDHA,ODISHA,20,32,6.2,7.3,6.8,8,112,168,1.1,1.8,0.32,1.49,78,1300,330,4900,,
3937,RIVER BAITARNI AT CHAMPUA,ODISHA,20,29.3,6.3,7,6.7,8.1,93,140,1.1,1.7,0.32,1.51,2,1700,330,2400,1700,1700
1084,RIVER BAITARNI AT CHANDBALI U/S,ODISHA,20,32,4.8,9.2,6.6,7.8,140,20550,1.1,2,0.32,1.38,170,2200,490,4900,,
10018,RIVER BAITARNI AT CHANDBALI D/S,ODISHA,20,32,4.4,9.2,6.5,8.3,150,21870,1.3,2.1,0.32,1.9,170,4900,490,17000,,
3940,RIVER SALANDI AT BHADRAK U/S,ODISHA,20,30,4.8,9.2,6.7,8.4,105,322,1.1,1.6,0.32,2.24,130,24000,790,54000,,
3941,RIVER SALANDI AT BHADRAK D/S,ODISHA,20,30,4.4,9.6,6.6,8.2,98,380,1.2,1.9,0.32,1.69,330,7900,1700,22000,,
2421,"RIVER KUSEI BEFORE JOINING WITH BAITARANI AT
ANANDPUR, DEOGAON",ODISHA,20,29,6.8,8.5,6.7,8.5,144,322,1.1,2,0.32,1.42,130,3300,330,11000,,
5535,"RIVER DHAMRA, KALIBHANJADIA",ODISHA,25.2,32,4.5,7.6,7.1,8,1384,41900,1.2,1.9,0.32,1.51,20,1300,130,3500,,
1037,RIVER BRAHMANI AT U/S PANPOSH,ODISHA,22,31,5,8.8,6.9,8.2,114,218,1.1,1.7,0.32,3.24,140,2300,490,4900,,
1038,RIVER BRAHMANI AT D/S PANPOSH AT DEOGAN,ODISHA,21,31,2.4,7,6.6,7.8,188,625,3.2,5.7,0.72,18.78,4900,54000,9400,92000,22,350
1302,RIVER BRAHMANI AT ROURKELA D/S AT JALDA,ODISHA,23,32,2.8,7.8,6.7,7.8,141,368,3.4,5.3,0.75,11.44,33,17000,7000,54000,17,130
2414,RIVER BRAHMANI AT ROURKELA FD/S AT BIRITOLA,ODISHA,17,34,5.4,8.1,6.6,8.1,110,263,1.5,2.8,0.32,6.84,13,2300,130,4900,2,14
1039,RIVER BRAHMANI AT BONAIGARH,ODISHA,16,34,6.1,10.5,6.7,8.1,112,246,1.1,2.1,0.34,6.28,13,24000,130,54000,,
1040,RIVER BRAHMANI AT RENGALI,ODISHA,22,29,6,9.8,7.1,8.5,114,185,1.1,2,0.32,0.7,17,490,45,2400,,
1041,RIVER BRAHMANI AT SAMAL,ODISHA,23,30,6.2,10.2,7.1,8.4,116,158,1.1,1.9,0.32,0.75,130,1700,490,4900,,
2415,"RIVER BRAHMANI AT TALCHER FU/S (INTAKE WELL OF
MCL, TALCHER)",ODISHA,23,30,6.4,9.8,7.1,8.3,113,176,1.2,1.5,0.32,0.58,45,790,330,2400,,
2416,RIVER BRAHMANI AT TALCHER FD/S,ODISHA,23,28,5.6,9.2,6.9,8.1,126,233,1.3,1.7,0.32,0.59,78,330,290,1300,,
1042,RIVER BRAHMANI AT KAMALANGA (TALCHER D/S),ODISHA,22,28,6.2,8.6,7.1,8.1,143,224,1.2,2.1,0.32,1.28,330,1700,940,3500,,
2417,"RIVER BRAHAMNI AT DHENKANAL D/S, DHENKANAL
TOWN",ODISHA,23,29,6.8,9,6.9,7.5,134,227,1.4,1.8,0.32,1.62,330,2400,1700,4900,,
1303,RIVER BRAHMANI AT TALCHER U/S,ODISHA,22,28,6.8,9,7.1,8.2,136,187,1.1,2.4,0.32,0.67,130,1300,490,2800,,
1043,RIVER BRAHMANI AT BHUBAN,ODISHA,24,29,6,9,6.5,7.6,133,386,1.1,1.6,0.32,2.82,78,2300,490,4600,,
2418,"RIVER BRAHMANI AT KABATABANDHA (BEFORE IMPACT
OF INDUSTRIAL ACTIVITY IN KALINGANAGAR AREA)",ODISHA,21,23,6,8.9,6.6,8.1,110,325,1.1,1.6,0.32,1.33,78,1700,330,3300,,
10019,RIVER BRAHMANI AT DHARAMSHALA U/S,ODISHA,21,24,6.2,8.6,6.9,8.2,135,178,1.3,1.6,0.32,1.66,130,24000,790,54000,,
1044,RIVER BRAHMANI AT DHARMASHALA U/S,ODISHA,21,24,6.4,8.7,6.5,8.4,131,186,1.1,1.9,0.32,1.2,110,2200,490,9400,,
1045,RIVER BRAHMANI AT PATTAMUNDAI,ODISHA,24.1,33.5,5.8,8.6,7.3,8.2,165,233,1.1,1.4,0.32,0.88,330,1700,1300,4000,,
3916,RIVER BRAHMANI AT ROURKELA FD/S AT ATTAGHAT,ODISHA,23,32,3.2,9,6.5,8.5,140,345,1.8,4.8,0.52,7.32,78,2300,330,7900,2,23
3917,RIVER BRAHMANI AT MANDAPAL,ODISHA,23,29,6.4,8.6,6.5,7.6,124,187,1.1,1.9,0.32,0.7,1700,17000,3500,35000,14,79
3918,RIVER BRAHMANI AT DHENKANAL U/S,ODISHA,24,29,6.4,9.4,6.8,7.5,126,220,1.1,1.6,0.32,0.88,110,1400,490,3500,,
2419,"RIVER KHARASROTA AT KHANDITARA (D/S OF
INDUSTRIAL ACTIVITIES AT KALINGA NAGAR)",ODISHA,20,23,6.2,8.6,6.9,8.2,125,162,1.1,1.6,0.32,1.2,45,2300,330,4900,,
2420,RIVER KHARASROTA AT AUL,ODISHA,23.6,33.1,5.5,8.6,7.3,8.4,140,371,1.1,1.5,0.32,0.6,220,2300,700,4900,,
3922,RIVER KHARASROTA AT BINJHARPUR,ODISHA,21,23,6.3,8.9,6.8,8.5,108,236,1.1,1.9,0.32,4.34,110,2300,790,5600,,
3921,RIVER KISINDAJHOR AT KHARAGPRASAD,ODISHA,23,28,3.8,7.8,6.9,7.9,302,710,1.1,1.9,0.32,3.13,230,2300,790,4900,,
3931,RIVER BANGURUSINGADA JHOR,ODISHA,22,29,4.6,9.6,7.5,7.9,260,455,1.1,1.8,0.32,1,110,1700,490,4900,17,17
2412,RIVER SANKHA U/S ( D/S OF MANDIRA DAM),ODISHA,23,30,5.4,8.4,6.7,7.9,100,198,1.1,1.5,0.32,0.57,78,1300,490,4900,,
3915,RIVER KARO AT BADBIL,ODISHA,20,31,6.2,8.1,6.7,8.2,115,178,1.1,1.6,0.32,0.81,78,1300,330,3900,,
3924,RIVER BADAJHOR (AT DHENKANAL),ODISHA,22,28,6,10.4,7.1,8.1,185,386,1.1,1.9,0.32,0.97,230,4900,1300,24000,,
3933,RIVER DAMASALA AT DAYANABIL,ODISHA,21,23,6,8.4,6.8,8,83,205,1.1,2,0.32,1.05,130,2200,330,3500,,
3927,RIVER TIKIRA AT KANIHA U/S,ODISHA,22,29,6.2,9,7.5,8.2,163,366,1.1,1.4,0.32,92.02,78,2100,330,4000,,
